,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
right,1.1307058,-1.101527,-0.36852515,-0.3214963,-0.83495367,1.1877754,-2.2244136,-0.26810974,1.4819276,-0.10810546,2.3100305,-0.49498558,1.0282109,-0.36125535,0.62211245,0.15735804,0.6917612,-0.041150402,-1.3734399,1.936433,0.3313155,0.5435548,-0.18805465,1.6021057,-0.9730493,-1.2505019,-0.7385644,-1.1509725,-1.9379443,0.6360824,-0.04471657,0.18466072,-2.1250021,0.25513375,-0.63148284,0.8335763,0.6425845,-1.3134407,-0.5003655,0.3624203,0.9377505,-1.2147231,2.2107549,-0.55669814,0.6617612,1.0987484,0.1702473,0.058167327,-0.47146577,-0.4763537,0.4178129,1.2233905,-0.94391805,-0.45385772,0.3788208,-0.4772414,-0.23544754,1.2714691,0.866318,0.013754853,1.3762195,-0.9704893,-1.2732698,1.0228056,0.28663772,1.0316266,0.46459597,0.27459565,0.24539796,0.08913873,0.5952328,-0.14275932,-0.7987161,0.20551184,-0.3978481,-1.3206333,0.6526108,-0.96818376,0.2981652,0.09372252,0.057361986,-0.8065502,-1.5044514,0.0008484714,1.05698,1.2359197,-0.028315695,0.35742483,-1.2662625,0.90404516,0.04921303,-0.93987113,1.9352367,0.6400993,0.458121,-0.5675278,0.6682074,-0.045529943,0.15015708,-0.30384687
history,-1.0330577,-0.916982,0.25818333,1.8724704,0.3962462,-0.27050564,-0.37776342,-1.9637592,-0.28777117,-0.2436821,-2.028397,0.4970751,1.2079946,1.1568944,0.4236611,-0.10967454,0.4170136,0.1817777,0.050973386,-0.38721862,-0.012343368,1.435869,-1.4613508,-0.3683984,-0.37051994,-2.228256,0.1494738,-1.997052,0.05838621,-0.1255337,0.3637253,-0.668323,0.7306307,0.33863828,0.07609306,-1.3078922,-2.7791166,-1.2846534,0.52161056,-0.005525388,-1.2765329,0.18128602,0.33905733,1.0760959,2.0697362,1.7875689,0.6165902,-1.4333402,0.30731255,-0.28116095,-0.17701167,0.16019128,1.4809879,-0.82296234,0.21547486,-0.11471326,0.890267,0.62898487,0.5663743,0.657745,0.15517832,-0.11381835,0.9976803,-1.703787,0.52750045,0.45395806,-0.6949562,0.31179708,-0.2872417,-0.73504734,1.235525,-0.54332626,0.5260598,1.7531264,-0.8312473,0.32589677,0.6797095,0.37180096,-2.8477166,1.7330225,-1.3161565,-1.029256,-0.025837082,0.019972995,-0.16681792,-0.61426175,0.79303575,-1.3429024,-1.739647,2.1498878,-0.17494902,-1.0819021,1.2144351,0.886772,-0.71883094,-1.0187632,-0.7845507,-2.27126,0.91736,1.6410544
nobel,-0.5661621,-0.41725534,-0.26502734,-0.47824383,-0.1408472,-0.08257973,0.6437328,-0.15685666,-0.79102325,-0.56922114,-0.12341024,1.8462322,-0.2325915,-0.26856047,-1.6852632,-0.3044968,0.43641374,0.47552294,-1.0331354,2.096333,0.2894078,-0.2933145,1.068851,1.156749,2.378747,0.09685857,0.24979018,1.1569147,1.7512325,0.39653185,0.7758353,0.29003087,0.5248498,0.449254,0.44906935,-1.4151355,-0.50639606,0.6900515,-0.9012662,-0.8948929,0.342429,1.2767253,1.0004903,1.0447631,-0.14260246,-0.2476797,0.94208705,-0.7212376,-1.493536,0.97289765,0.8657507,-2.8075585,-0.043651022,0.78789896,0.5475499,0.4054644,-0.62818575,-0.75150925,0.4039509,-0.72277045,-0.40733838,0.6186528,-1.1020006,0.17557997,0.21680835,-0.20295186,-1.6604937,0.56910825,-0.63568217,0.95720696,-0.118827224,1.226284,0.031115673,0.85165757,-1.3621314,-0.39130563,-0.20376787,-0.5164721,1.3051143,-0.79481065,-0.29611498,-0.015731556,2.3770602,-0.09705025,0.30488214,-1.1499251,-1.1546531,-0.16687351,-0.8289782,-0.07609489,0.35513878,0.5171858,-0.88944066,0.71046996,-1.251775,1.276114,-0.620646,-1.44243,0.6526763,0.20206016
laureates,-0.5115603,1.2069126,1.9008077,0.23708901,1.738186,-0.57851475,-0.5789434,-0.40004888,0.6310863,-0.36082113,-0.96075994,-0.49269557,0.44242743,-0.3930612,-0.1927591,-1.0298227,0.9413674,0.53566223,-0.0936551,0.9833726,-1.744687,0.01727546,-1.5447956,0.5084965,0.580906,0.12669486,0.1534689,0.912743,3.1403892,0.67797536,0.6281247,-0.3823743,0.17220634,0.9761726,-0.3153439,0.018870316,-1.4875827,0.5913172,-0.63222724,-0.36039683,-0.12550369,-0.63388556,-0.30674753,-1.3086329,-0.50776875,-0.6970214,-0.37664217,-1.7814649,-2.0439684,0.53647345,-0.25182992,-0.8223284,-0.096752316,-0.74045867,0.58145475,0.23892668,0.45201784,-0.13155341,-0.2501442,-0.4058731,-0.31955516,-0.4473318,-0.68136847,-1.3700581,0.45919403,-0.9279656,0.06860751,0.9015213,-0.6862531,-0.56909096,-0.83091605,2.0164933,0.8473806,1.7683358,0.29937604,-0.7762906,0.28367457,-0.6684496,0.66654056,-0.8866931,-0.5054944,-0.62768763,-1.3947301,1.9462719,0.6477225,-0.2694617,-0.21446978,-0.2941195,-0.3569412,-0.33195716,0.33125436,-1.5473315,0.6776216,1.3645041,-0.30807686,1.1053677,-0.14389527,-0.41441548,0.809795,0.22595307
stanford's,-0.33902532,0.068553075,-1.0817113,0.48760894,1.4004788,-0.7340209,-1.6808316,0.5619934,-0.45234975,1.6334344,-1.4362278,-0.76298046,-1.4306083,0.24110126,-1.312463,-0.25526014,-0.5422863,0.39078563,0.8120724,-1.4747382,-0.3459717,-0.55035466,-0.08412281,-0.3053538,1.2404321,-0.22551984,0.81653076,-1.0411695,0.0019747082,-0.46643093,1.4142622,-0.75409955,-0.94753814,0.5554489,-0.72059,-1.3719951,-0.33239564,-1.033735,-0.85166276,1.1942682,-2.5092523,1.3905085,0.5644321,-1.322651,0.5036549,0.7631768,0.942254,-1.0890887,-1.4662099,-0.31780902,0.27204573,-1.364773,1.5491911,0.026513789,-2.6560278,-0.946454,0.6512421,1.4308555,-1.5315166,-0.86569005,0.7803956,0.926647,-0.33739123,-0.044130582,-0.779234,-0.70071137,-0.25557068,-0.6499202,1.1707251,-0.41417718,-0.7661976,-1.3337814,-1.9550793,-0.700584,1.031243,0.9887452,-0.7592781,-1.7923,1.5820484,-0.39101514,-1.3700465,-0.009053656,0.8636811,0.81595427,-0.5030436,-1.9316877,2.3027573,0.54180396,-1.0497789,0.15006907,-1.9637287,-1.3076745,1.4399419,0.6070132,-1.6720201,0.4471714,0.44108573,-0.8874768,0.3324552,-0.030799279
connections,0.31196165,-0.07560085,-1.339504,0.95000875,1.7616622,-0.43559965,0.59846693,-0.52595156,-0.13944519,-0.19805129,-0.23803094,-0.94744796,-0.13536914,0.37266937,-0.6178774,-0.29337585,0.026519295,-0.29908773,0.16860047,-0.22954474,0.7177592,-0.028065098,1.0634338,0.77278775,-0.3668247,-0.50339806,-0.3178717,-0.40835744,1.1090463,0.51250845,0.21306878,-0.87837535,0.5314977,-0.6834966,-0.6441753,1.8245991,-0.8334055,2.2870266,-0.018571237,0.8666425,-1.267847,0.12070803,1.0025948,0.4665473,-0.43571398,-0.28903767,1.3845465,-0.29076532,-1.5049231,0.6509597,0.90062076,-0.28379974,1.558461,1.3369397,1.5635462,0.2520014,0.9790266,1.6382864,0.067233354,-0.568817,-1.2314324,0.16115692,0.08547599,0.39913833,-0.5069568,-0.18190077,-0.30077717,1.746205,0.64908016,0.27000448,1.1963531,1.1323333,-0.15166798,-0.3564739,0.51124984,0.31841442,-0.612805,-0.2662319,2.7577522,-0.37739483,-2.0712922,1.0353572,0.3004947,0.7531463,-0.37682545,-0.06032979,0.9908646,-0.8049777,1.4722277,-1.2033173,0.1471402,-1.449445,-0.3857876,-1.0960089,-1.603612,-0.42602545,-1.0293475,0.29637548,0.20368586,0.63002723
certificate,1.1186404,0.062408634,-1.4936775,0.35705027,1.1232677,-1.430685,-0.70412284,1.3841295,-1.5359305,-0.2574404,-0.70001644,1.1495129,-0.85932916,0.013576875,0.6815287,-0.39502734,0.6726889,1.0172617,1.9770396,-1.3757924,-1.854531,1.0527254,-1.4156709,-0.80829895,0.46945605,1.3584437,0.038262855,0.25450405,-0.043669224,-0.31757838,-1.2890081,0.83094347,0.059440482,0.5562092,1.0521301,0.7138619,1.5543138,2.0678017,-0.01908272,0.2903254,0.36555123,-0.3314786,0.41199458,-0.5424128,-0.41299325,0.45016184,1.5347607,2.3834572,1.7810857,-0.8531826,0.17384064,-0.27319717,1.5060492,0.14054923,-0.10178641,1.38341,-0.6088243,-2.0406947,0.54120344,0.23025137,1.8103933,0.8571842,-1.6787304,1.3905885,-0.93000084,0.55798244,-0.4956594,-0.12193824,1.287867,0.14190155,0.10108306,-0.55983895,-0.5358903,0.48955187,-1.0148549,-0.078630224,-0.8191082,0.5971347,-1.4975321,0.33403024,0.64496845,-0.6365877,-0.14928348,-0.35865396,0.044606183,-0.19970545,0.8525355,-1.3603961,1.3829049,-0.95445323,0.1221591,0.6772406,-0.70221215,1.0227832,0.13084474,-0.25559175,-0.20461023,0.1279069,-0.24151284,0.39470777
professional,1.392535,-0.97820544,-2.1646037,-0.5550016,-0.15459488,-2.4476953,0.5437823,0.9694005,-2.4374797,-0.9544816,0.556468,-0.34068608,-0.6664927,0.10959485,0.48051712,0.43086457,1.0320754,1.6812358,0.36500952,0.6049978,-0.030288136,-0.64768255,0.53665906,-0.6341854,2.2932775,-1.1124154,0.594099,0.5124152,-1.0440931,-0.8503267,0.32770738,-0.2675367,-1.255523,0.91843724,-0.44021374,-0.12031801,-0.0570895,-0.5493808,-0.47619045,0.70379895,0.63625264,1.807556,0.18969744,0.35222307,-0.010453926,-0.6406712,0.47976205,0.22223818,0.53925157,-0.33131367,-2.340964,-0.31723213,0.35107303,1.9001104,0.86503816,1.0837654,-0.8248883,-0.08562713,2.5927083,-1.4827613,0.37530628,0.89800423,0.22102866,-1.1295722,0.31270728,0.7407907,-0.673609,1.8496243,-0.9923761,-0.78102875,-0.47221595,0.1659978,0.19418529,0.37161875,-0.054572005,0.7443188,0.43646908,0.7436974,0.14416587,-0.17564973,0.27107987,-0.5450824,-0.90567386,-0.6461927,-0.15661974,-1.1956958,0.4481796,0.8139675,-0.07588385,-1.6909137,-0.30031112,1.2483637,-0.09016653,-0.119446345,0.1887974,1.0503765,-0.5439448,-1.0212134,0.5178929,0.7043321
development,1.9311397,-1.5052943,-1.4374423,-0.28884703,0.1592248,-1.4823546,1.1561539,-0.756362,-1.6391901,0.96231455,0.49457762,1.7128481,-1.2632321,-0.20336963,1.4310483,0.28997666,1.5832261,2.1517456,-0.061325517,0.6571051,0.27283594,-1.138575,1.1189705,-0.39983466,0.39292416,-0.4951645,-0.3008533,1.3627286,-0.8828987,-0.112747476,0.010945452,-0.45674956,0.15864153,-0.16433705,0.6751474,0.6951543,-0.78966355,0.4889739,-0.2759877,-0.016581252,-1.833504,0.4519019,-1.2074126,-0.31364235,1.3707103,-1.0531876,0.060095932,0.623025,-0.03358626,0.47449663,-2.0409164,1.079444,-0.042559933,1.056397,1.7387364,-0.37299904,1.1638552,-0.3872507,1.8748876,-0.35824972,-0.47407234,0.8037417,-0.35565847,-1.4318155,-0.5314445,-1.2990263,-0.8632326,-0.28012186,-1.194037,-0.6507452,-1.3565806,0.01061168,-0.2136524,0.72581095,-0.5875821,0.3816949,-0.076228686,0.98624206,-1.2859398,0.4537546,0.07101965,-1.1255612,-1.3530614,-1.759534,0.6430519,1.4290336,0.4589937,0.4008527,-0.67402685,-0.25426215,0.5683506,1.1628717,-0.5638951,-0.61929667,-0.49260622,1.1439242,-1.8524243,1.2616155,-0.1560473,-0.60132
billing,0.0554459,0.039387826,-1.4114075,1.9908062,-0.56367034,-1.6694491,0.27994838,-0.6341981,-0.9755243,-0.5065257,-0.19733474,0.42283562,0.33316407,-0.14698623,1.9912715,-1.367565,-0.90194494,-2.3418987,-0.54610246,0.084915295,-1.4084805,-0.06662935,1.6201777,1.3050169,-0.97225064,-1.8727791,-0.23670556,-0.67611593,-0.6719622,0.6075107,0.6584462,2.1482873,-0.07162027,1.2782686,-0.32201046,1.1991221,-0.9952865,-1.2363985,-0.06262741,-1.2876339,0.8748637,-0.3043526,0.0145896105,0.071660995,0.45299515,-0.8910625,1.6150986,0.45870903,0.2161945,-0.9600259,0.90816265,-0.38421214,1.5307093,-0.12978919,-1.8046781,-0.17823815,-0.065577745,-0.008912169,-0.10526566,0.4953835,2.5371258,0.020961268,-0.6758876,-0.5722411,-0.22908042,0.93139786,0.5000021,0.4229009,0.8090001,1.3702445,0.11807736,-0.07796887,-2.3321254,1.1603894,-0.826735,-0.26163992,-1.0519212,1.5603544,1.1387192,0.5911873,-1.0507817,-0.45111609,0.87953067,0.20756114,1.0500537,-0.80773795,-0.31265402,-0.50394225,-0.39092922,-1.5296618,1.4791262,0.16658369,-0.23329633,-1.0235443,-0.06279273,-0.058789838,2.6231048,0.2700076,-0.3118827,-0.26595178
living,-1.2280085,-0.34398592,-0.25591663,1.2584319,-1.5552561,-1.7861673,-1.152711,-0.6905094,-0.95189756,0.14329545,-0.40934843,1.5969554,1.2642092,0.22359106,-0.1296018,0.8937813,-1.1192274,0.016977541,2.2543175,-0.24223383,0.7591907,-1.3015167,1.0170393,1.3707864,-1.1526859,0.23425059,0.44452623,-1.1828741,-1.9143875,-0.9566362,1.3831242,1.8231795,0.393513,-0.41888526,-0.23523378,-0.9432885,1.7598461,-0.12074654,-1.7455859,0.41504326,-0.16207024,-0.6069689,0.48962894,-0.1546834,-0.07121214,-2.2685337,2.9754636,0.37087607,-0.08818406,0.99549633,-0.9940927,-0.9917652,-1.7971333,0.9108615,-0.122285284,-0.72489923,-0.09505631,-0.23949629,-0.6944112,0.28964314,-0.66276675,0.31630024,1.6539599,1.2604755,-0.15810984,1.0679607,0.10135526,0.557034,0.14955461,0.58172816,-1.32275,-0.5955301,-0.79882413,1.3666724,-0.11094782,0.31554738,0.41911185,1.0809582,-0.29423362,-0.517193,-1.0669935,0.7565099,1.2165303,-0.20626275,0.61483884,0.80947024,0.2529491,-0.9879819,0.67935365,-2.5628457,0.7183739,-0.586021,1.7840736,-0.1652976,-0.3747927,0.23340486,1.0124279,0.6917967,-0.0045666504,0.40368882
undergraduate,-0.35757834,-0.5407414,0.62593853,1.2014939,-0.5231671,-1.416809,-0.06947423,0.14963035,-2.123036,-0.05312636,0.4431223,-0.062525526,-0.60848624,1.4398463,0.35487998,0.39028832,-0.86178577,0.51078266,1.4932481,0.104847714,-1.2269988,-1.8088837,-1.4365406,-1.5305117,-1.4934822,0.78256804,-0.98952985,-0.82074857,-1.719768,-0.47473025,-1.5533984,1.5730646,-1.4047698,0.5806833,0.8840716,0.6050795,0.34889683,-0.57454306,-0.45860332,-1.4933754,1.6285287,0.6819878,0.6420939,1.2120824,0.34923056,0.7910966,1.3963578,-0.26960465,0.4789913,0.7439993,-0.08260789,-1.5060833,0.7028137,-2.0100362,-0.7164763,0.25842503,1.2594025,-0.47642025,0.07832167,2.3424222,-0.053188566,-1.2721447,0.30489424,1.8459457,1.2856679,0.4722057,-0.66463315,-1.5187876,0.622135,-0.5843246,0.19052368,-0.6808073,-1.1626215,-0.917665,0.3395725,1.588666,0.2165829,0.7828898,-0.022540439,-0.30306154,0.69194496,0.27424476,0.40542272,-0.7339056,-0.3635415,-0.56415474,-0.19988294,-1.7630769,0.37038815,0.020024113,0.3428899,0.55788547,0.024204012,0.41015172,-1.3483014,0.8294705,-0.48492244,-2.7144008,0.58314455,-0.47387007
enforcement,1.0507026,-1.267658,-0.397118,1.3425043,0.4393474,-0.61747086,-1.0902858,-0.6227523,0.6979784,-0.3012436,-0.01508039,1.570205,-0.240835,-1.7683988,0.016221628,-1.2925302,1.8319534,0.42889616,-0.15584143,-0.84129167,-0.6919736,0.638369,-0.63362825,-0.54446644,0.25079834,0.04315615,-1.0560582,1.2080606,0.47844562,-0.7588055,0.29812378,-0.7372013,0.7194168,1.2795726,0.569782,1.1531181,-0.66863716,0.14245328,0.6101677,-1.5070145,2.1067898,-0.2391515,0.7121677,-0.83171403,0.9564419,-2.2438095,0.13687783,0.43321416,1.1379974,0.93608934,0.8901165,1.5920653,0.26481113,0.9073788,0.056898486,-0.42316774,0.8925036,-0.6991174,0.7232118,-0.81892,0.23042153,-0.12026737,-0.8426885,1.2896228,-0.16461183,0.42907402,0.52242774,0.005709569,-0.7515448,-0.092152774,-0.5963482,-3.537303,0.3727629,0.27661964,0.21443392,1.3480599,-1.1293535,-0.63231,0.4396352,0.0593019,0.4829629,-0.45131359,-0.3170966,2.0453892,1.0922022,1.3786972,0.08890681,-1.4529896,0.10588399,0.41142413,1.6170835,0.8255242,-1.3429927,-0.9091863,-0.8961387,0.98647183,-0.40715703,1.3527621,-1.3612624,-1.1681448
resident,-0.051350478,-0.41990668,-0.16132367,-1.0627115,2.0401535,0.16781524,0.61863506,-0.33748096,-1.1204795,0.22309309,-0.35414368,1.5837638,-0.07004062,-1.1581266,1.2936615,-0.6048076,-0.54053646,-1.335879,0.9326169,0.33841798,-0.89984035,0.56895024,0.026699847,-0.56428957,-0.30250582,1.3622314,-1.0878283,0.046730615,-0.11661151,0.30831233,0.11342303,0.97387856,-0.48661175,-2.6040678,0.21255273,1.9699512,0.49887928,0.88453966,-0.9098826,0.45220372,0.05428002,-1.2247471,-1.100965,-0.6244,-0.47657996,-1.232537,-0.7074767,0.51647186,0.7062116,-0.8057073,0.072434224,0.2044757,-0.10891793,0.6895701,3.1098604,-0.6354792,0.44534948,-0.19513905,1.074858,-0.0613967,0.56591314,0.48773202,-0.98789895,1.5008594,-1.4028368,0.2509846,-1.0416968,-0.847163,0.47584912,-0.46808788,-0.26437658,-0.63128346,0.3236266,-0.06458172,0.8205817,0.38351533,1.1845814,0.4867952,1.0119283,-0.05219079,0.9828096,-0.4079391,-0.73589575,-0.591242,1.895885,-1.0446074,1.8573846,0.467051,0.7444664,0.8509393,1.0283577,-1.4908092,-0.74288404,-2.3467672,0.13033773,-1.174273,0.8600313,0.7528826,0.056723144,-2.1778839
tickets,-0.78177035,-0.3920305,-0.1917863,-0.11078959,1.6578021,-0.49080908,-0.016695574,1.7785329,-0.21531172,0.6593141,2.3660989,-0.26876107,-0.45681605,-1.1609336,0.11677554,0.5785073,-0.34511462,0.68200004,-0.84211326,-0.0055296505,0.13345167,1.200076,-0.46307662,-0.74163985,0.20509343,0.2551272,-0.6135331,0.19743876,-0.6384168,-0.20191115,-0.7966574,-0.96875846,0.33567932,-0.0068170656,0.2612526,1.7124786,0.9698248,0.6683914,0.20828636,-0.41299817,-0.80761534,-1.4727817,-0.28027523,0.067124896,0.44047725,-1.0718553,0.42799923,-0.13479276,-0.78455377,-0.9201478,-0.89661837,0.38424367,0.006159803,0.45149052,0.060732387,0.71514744,-0.15930985,0.9470009,1.1335238,-1.3663346,-0.9564611,-1.1162474,-0.26946002,0.3087683,1.2911116,0.1342764,-1.2525972,-0.7333209,0.2717394,-0.5750678,0.9941348,-0.44856992,0.8011564,0.4745263,0.6542705,-1.0601954,0.6195841,-0.08954741,0.8906017,0.5036354,-0.049780045,0.011135513,-1.6970924,-0.8038345,1.0988595,-0.052097518,-0.8207831,-0.0021568958,-0.03847656,1.8835654,-2.357553,-1.100189,2.3962343,-2.1611524,0.8719754,0.7631682,0.95144075,1.161129,0.13742618,-0.2882117
citations,0.85635334,1.3720015,-0.4723261,-0.60155666,1.3307105,-1.4564723,-1.7581388,1.4234891,-0.3917868,-0.12866554,0.5503232,1.5197358,1.4317164,-0.92727065,-0.64540094,0.9769327,0.45927018,1.2371095,0.41425604,-1.4387131,-0.842455,0.20651303,-0.8283191,0.32570684,1.1387235,-1.9319254,-0.6721149,0.33819485,-0.37930018,1.169673,1.0703248,1.1655889,1.058166,2.5286136,-0.5681766,1.2254518,0.09560649,1.7617612,1.4200888,2.044023,-0.26196283,-0.88648903,1.4775867,-1.5837853,0.8156113,-0.21028064,1.390537,-0.95117414,-1.985577,0.32664794,1.6112205,2.3426986,0.06170566,0.84874725,1.8380425,1.5624101,1.2627221,0.22560067,0.49597248,0.20872623,0.96945894,-0.50423,0.27609643,1.8189572,-0.23301278,-0.95080334,1.5000551,1.1193595,-1.2552053,-0.20907189,-1.1903632,-1.5552322,-0.48541695,1.7047163,0.042018015,-0.11558582,-1.1066799,2.8127658,0.6588476,-1.3049632,1.2996664,1.0171032,-0.2535925,0.8434679,-0.16379961,-1.1198162,-0.8595584,1.5069323,-0.6610977,0.029350208,-0.91830695,0.3238633,-0.82331485,0.49351323,1.9204488,1.0453663,0.7599694,0.8000245,-0.52414465,-0.84080774
limited,1.0051618,1.060907,-0.53339386,-1.8491814,0.44366667,-0.5795851,0.3486637,0.73377556,-1.1078818,1.0379691,1.097813,0.21108203,-0.55165637,-0.15591633,0.89278924,-1.0654392,-0.99260193,1.66247,0.14849411,-0.12403829,1.8348999,0.49569455,0.48662886,-0.62897956,-0.90838814,-0.6982884,0.085164696,-1.327812,-0.40632817,0.53980047,0.6623888,-1.2262415,1.3252031,1.0262189,-0.8006175,0.15043785,1.0099583,0.23406596,0.5822086,0.5593606,1.2337579,0.9143736,1.2276812,-0.062509574,0.7022084,-0.7892435,0.06826666,0.26459917,-0.94480157,-1.171381,0.63814783,-0.35168,-0.32305908,-0.99284947,-0.3118871,0.50591236,0.44304472,-0.4252258,0.65483683,0.03286293,-1.2197131,0.09123425,0.8242802,0.33894792,0.8276064,-0.94824034,0.17186758,-0.49481937,-2.4650397,-0.5802693,-0.98623073,-0.028289901,0.29038548,1.013969,0.4005606,-1.0204996,0.42645475,-0.43338156,0.1287351,-0.5467217,0.8281353,0.06321975,0.12600188,0.920572,0.030801319,0.0302809,0.42885232,-1.2696326,0.1737023,0.61998343,0.23814522,-1.1679966,0.42464653,0.2117909,-0.883904,1.214732,-0.40763637,0.7891163,-0.417282,-0.57318795
holiday,0.8805453,-0.56478703,-0.16780874,-1.7475432,0.43867093,1.5127021,0.5618672,1.965493,0.21221249,-0.14185518,-0.43757915,-0.36492196,0.76841015,-1.5579121,-0.4743924,0.030162688,-0.46662736,-0.20070876,0.02848992,-0.41759482,1.2852762,-1.0372849,0.25470838,0.609672,1.2509304,-1.0511379,-0.9066842,-0.7725115,0.030024378,0.06937676,-1.8114657,-0.05978796,1.1940911,-0.20788053,0.3423173,0.13188152,0.4125161,1.551238,1.1224973,-1.6861955,0.1293859,-1.8132612,1.1681435,0.6372798,-1.3602419,-1.0871705,0.103127055,-0.56159055,-1.4640132,0.6446254,-0.044242773,0.4706559,-0.3850679,-0.6837606,1.858851,0.19939479,-0.50593686,-1.4102936,1.3314773,-1.0517004,-0.70231813,0.71834725,-1.3523564,-0.7408924,-0.7319947,-0.5928708,-0.23928365,1.2006965,0.05930226,-0.66985726,-0.17642733,-1.2082591,-1.3464009,-0.521883,0.09053848,-1.4005626,0.69225466,-0.03584634,0.27418938,-0.027868818,-0.39026892,-0.782461,-0.91855913,0.8348107,-0.27760956,0.61140925,0.097153306,-0.38565058,-0.39327586,-0.15666682,0.5361668,-0.7060643,0.6224813,-0.5194067,-0.667094,0.6570502,2.203022,1.1067231,-0.6805081,-0.32299876
graduation,0.16051227,-0.8894671,1.6807925,0.11841359,0.41179547,-0.38242158,0.033927877,0.07988969,-0.58489776,0.21788983,-0.0707304,0.71754426,-0.068346895,-1.0092353,2.6575322,1.172733,-0.5143043,1.15868,0.84670067,0.5338594,-0.57117295,-0.0885354,-0.67556447,-1.418061,0.79969513,1.1938653,-1.581363,0.2524279,-1.1537184,-1.1143378,-0.1236558,-0.4476082,2.6214404,-1.6206602,-0.9675029,0.13957496,0.19223335,0.037540637,0.7322582,-0.41723686,0.19519836,0.88872844,-0.78468096,-0.48956138,-1.4711688,-0.64787537,-2.1253667,-0.81526256,-0.44131812,0.28753933,-0.9420217,1.2978159,0.065901205,-0.08059477,-0.8291761,-1.3896613,-1.5827489,-1.9893551,-0.76253164,0.2742546,1.0867225,-0.6468392,0.22406183,-0.94100106,-0.36298013,-0.63536364,-0.88654584,-0.6898263,0.49152908,0.67986625,-0.6777801,1.8242966,-0.80934834,-0.045490265,0.54543906,-0.6777722,0.15898535,0.4228883,0.4673352,-1.5952013,-0.03480516,-0.12273947,-0.59066236,-0.3441661,0.41208878,0.9445963,1.2019377,-0.84949726,1.1344332,0.9878336,-0.2097764,1.3088663,-0.6226866,0.5953048,-0.057681378,0.96196276,1.604265,-0.46014252,-0.15669069,0.9895116
checklist,-0.62259847,1.0067234,-0.22070912,0.9544024,-1.1878562,0.88690233,-0.8218518,1.6144354,0.21142887,0.6472486,-0.37042013,0.19910714,-0.6026728,-1.6905105,-0.09597584,-2.226061,-1.3235565,0.35269454,-1.4688988,-1.2338283,-1.2298914,2.587724,-0.19903854,-0.906479,0.1497205,0.18883978,-0.24996838,0.113940835,-0.37460288,-0.49446812,-1.2397168,-0.68451256,1.886879,-0.05486536,-1.1526697,0.1345761,1.1567091,-0.9728161,-1.0666596,-0.8005575,0.51215595,0.040971894,-0.7400442,0.7899883,-2.92011,0.0432203,0.32269382,-0.04421058,-0.9645443,0.5369316,-1.2684298,0.5062154,0.7900988,0.7483798,0.78078425,0.58040655,-0.093703605,1.4296095,-0.3942641,0.20843565,-0.8043543,-0.6101607,-0.3714362,-0.051277656,1.4209342,-0.34350258,-0.23956057,-1.0782143,1.0926987,0.09262974,-0.8663481,-0.5942689,-1.7154526,-0.10710049,0.5623974,0.42543307,-1.1309379,0.2837558,1.0937774,-2.0332603,1.0871879,1.0910844,1.3699378,0.42836514,-0.17381018,0.036761403,0.48757532,0.2879639,1.1680561,-0.9783094,0.36063406,1.0556337,-0.5474134,1.4957072,-0.49393943,-0.20211034,-0.01888981,-1.2346563,-1.2651585,-0.63006973
